LNG	LAT	NETWORK
-75.375684416667	40.612513600000	dmx
-75.375684416667	40.612513600000	dmxcarcod
-75.392922148780	40.654862075610	dha
-75.392922148780	40.654862075610	dmx
-75.392922148780	40.654862075610	dmxcarcod
-75.385785648936	40.627418451064	dha
-75.385785648936	40.627418451064	dmx
-75.385785648936	40.627418451064	dmxcarcod
-75.332455927586	40.672120717241	dha
-75.332455927586	40.672120717241	dmx
-75.332455927586	40.672120717241	dmxcarcod
-83.756103375000	33.944046950000	dha
-83.756103375000	33.944046950000	dmx
-83.756103375000	33.944046950000	dmxcarcod
-73.483173133333	40.730320490476	dha
-73.483173133333	40.730320490476	dmx
-73.483173133333	40.730320490476	dmxcarcod
-90.497882736667	41.550538030000	dmx
-90.497882736667	41.550538030000	dmxcarcod
-70.879092854167	42.561646643750	dmx
-74.896784500000	40.062158500000	dmx
-82.466504200000	28.919641060000	dmx
-82.466504200000	28.919641060000	dmxcarcod
-83.226610041667	42.523555208333	dmx
-83.226610041667	42.523555208333	dmxcarcod
-118.405383798601	34.073086097203	dha
-118.405383798601	34.073086097203	dmx
-118.405383798601	34.073086097203	dmxcarcod
-118.382225182000	34.065463785000	dha
-118.382225182000	34.065463785000	dmx
-118.382225182000	34.065463785000	dmxcarcod
-118.401017804054	34.064617445946	dha
-118.401017804054	34.064617445946	dmx
-118.401017804054	34.064617445946	dmxcarcod
-82.931079533333	39.957079000000	dmx
-82.931079533333	39.957079000000	dmxcarcod
-111.549762100000	38.342097600000	dmxcarcod
-70.485651404167	43.481884900000	dmx
-116.903568842857	34.244763271429	dmxcarcod
-84.440476600000	34.468844900000	dmx
-93.742853330000	45.330613510000	dmx
-93.742853330000	45.330613510000	dmxcarcod
-110.110734800000	42.555298700000	dmxcarcod
-85.483265190476	43.694828038095	dmx
-85.483265190476	43.694828038095	dmxcarcod
-101.475616550000	32.242373957143	dmx
-101.475616550000	32.242373957143	dmxcarcod
-109.952477000000	45.832901600000	dmxcarcod
-71.259248465385	42.551594061538	dmx
-71.282303266667	42.574552783333	dmx
-108.518384850000	45.784013100000	dmx
-108.518384850000	45.784013100000	dmxcarcod
-108.577779845122	45.779104453659	dmx
-108.577779845122	45.779104453659	dmxcarcod
-108.471591257143	45.821931028571	dmxcarcod
-88.892334340000	30.401456210000	dmx
-88.892334340000	30.401456210000	dmxcarcod
-88.972881080000	30.401916800000	dmx
-88.972881080000	30.401916800000	dmxcarcod
-88.921484771429	30.444277657143	dmx
-88.921484771429	30.444277657143	dmxcarcod
-83.284810040000	42.517220792000	dmx
-83.284810040000	42.517220792000	dmxcarcod
-75.905160830000	42.118459050000	dmxcarcod
-83.784743416667	43.250142700000	dmx
-83.784743416667	43.250142700000	dmxcarcod
-75.809348333333	40.265530733333	dha
-75.809348333333	40.265530733333	dmx
-75.809348333333	40.265530733333	dmxcarcod
-86.805042983333	33.516926416667	dmx
-86.805042983333	33.516926416667	dmxcarcod
-86.836792500000	33.515524340000	dmx
-86.836792500000	33.515524340000	dmxcarcod
-86.796246195122	33.500040492683	dmx
-86.796246195122	33.500040492683	dmxcarcod
-86.708091650000	33.582298250000	dmx
-86.708091650000	33.582298250000	dmxcarcod
-86.800166700000	33.469480903571	dmx
-86.800166700000	33.469480903571	dmxcarcod
-86.691111400000	33.532279500000	dmx
-86.691111400000	33.532279500000	dmxcarcod
-86.749840188889	33.540948088889	dmx
-86.749840188889	33.540948088889	dmxcarcod
-86.747787438889	33.510210738889	dmx
-86.747787438889	33.510210738889	dmxcarcod
-86.895994325000	33.560657500000	dmx
-86.895994325000	33.560657500000	dmxcarcod
-86.683756588235	33.623856229412	dmx
-86.683756588235	33.623856229412	dmxcarcod
-86.799636558333	33.399803700000	dmx
-86.799636558333	33.399803700000	dmxcarcod
-86.750111625000	33.474607475000	dmx
-86.750111625000	33.474607475000	dmxcarcod
-86.841102400000	33.416459390000	dmx
-86.841102400000	33.416459390000	dmxcarcod
-86.801287155556	33.506869327778	dmx
-86.801287155556	33.506869327778	dmxcarcod
-86.804848850000	33.531978400000	dmx
-86.804848850000	33.531978400000	dmxcarcod
-86.637971190476	33.619741752381	dmx
-86.637971190476	33.619741752381	dmxcarcod
-86.685306900000	33.414001262121	dmx
-86.685306900000	33.414001262121	dmxcarcod
-86.741908590000	33.436664670000	dmx
-86.741908590000	33.436664670000	dmxcarcod
-86.800926925000	33.361178155000	dmx
-86.800926925000	33.361178155000	dmxcarcod
		dmxcarcod
-83.209406808889	42.543922602222	dmx
-83.209406808889	42.543922602222	dmxcarcod
-79.796574333333	35.358626866667	dha
-79.796574333333	35.358626866667	dmx
-79.796574333333	35.358626866667	dmxcarcod
-118.401179970000	37.362831190000	dmx
-118.401179970000	37.362831190000	dmxcarcod
-80.254297866667	34.219329033333	dmxcarcod
-100.779974864000	46.841860668000	dmx
-100.779974864000	46.841860668000	dmxcarcod
-100.784201058824	46.797903135294	dmxcarcod
-95.889077700000	35.977267595238	dmx
-95.889077700000	35.977267595238	dmxcarcod
-112.149894600000	34.062189033333	dha
-112.149894600000	34.062189033333	dmx
-112.149894600000	34.062189033333	dmxcarcod
-122.005374350000	47.318741300000	dha
-122.005374350000	47.318741300000	dmxcarcod
-112.356981636842	43.196752952632	dmx
-112.356981636842	43.196752952632	dmxcarcod
-82.799370581818	39.986786900000	dmx
-82.799370581818	39.986786900000	dmxcarcod
-80.412028486111	37.214159205556	dmxcarcod
-81.517191700000	35.117336150000	dmx
-81.517191700000	35.117336150000	dmxcarcod
-77.999960550000	37.075599175000	dmxcarcod
-80.207250700000	39.719567700000	dmx
-80.207250700000	39.719567700000	dmxcarcod
-75.054491385714	39.796213271429	dmx
-78.755501950000	34.597143500000	dha
-93.243017945455	45.172592059091	dmx
-93.243017945455	45.172592059091	dmxcarcod
-93.222054661905	45.174060661905	dmx
-93.222054661905	45.174060661905	dmxcarcod
-122.752348660000	48.995347820000	dha
-122.752348660000	48.995347820000	dmx
-122.752348660000	48.995347820000	dmxcarcod
-96.140020516667	41.541697550000	dmx
-96.140020516667	41.541697550000	dmxcarcod
-74.963371675000	40.976435050000	dmx
-79.263278890000	40.430727370000	dmx
-79.263278890000	40.430727370000	dmxcarcod
-83.967205437500	34.879967837500	dmxcarcod
-75.601799328571	41.479954085714	dmx
-75.601799328571	41.479954085714	dmxcarcod
-75.576523200000	41.480423333333	dmx
-97.651942033333	35.145441766667	dmx
-97.651942033333	35.145441766667	dmxcarcod
-98.423744000000	30.092797500000	dmxcarcod
-81.117845533333	37.101275566667	dmx
-81.117845533333	37.101275566667	dmxcarcod
-109.478696500000	37.618265466667	dmx
-109.478696500000	37.618265466667	dmxcarcod
-75.878330657143	40.445663600000	dha
-75.878330657143	40.445663600000	dmx
-75.878330657143	40.445663600000	dmxcarcod
-78.808580100000	42.785131566667	dmx
-78.808580100000	42.785131566667	dmxcarcod
-73.959584080000	41.062638760000	dha
-73.959584080000	41.062638760000	dmx
-73.959584080000	41.062638760000	dmxcarcod
-83.875536166667	41.835664800000	dmx
-83.875536166667	41.835664800000	dmxcarcod
-72.735372788462	41.825675226923	dmx
-74.189470557627	40.808163047458	dmx
-85.320317500000	37.911358800000	dmxcarcod
-86.936254766667	39.027666433333	dmxcarcod
-97.648526000000	42.599261000000	dmxcarcod
-83.283435773684	42.545295252632	dmx
-83.283435773684	42.545295252632	dmxcarcod
-83.283680175000	42.599308583333	dmxcarcod
-83.229756953846	42.572078087179	dmx
-83.229756953846	42.572078087179	dmxcarcod
-83.291706200000	42.546509500000	dmx
-83.291706200000	42.546509500000	dmxcarcod
-83.281586560000	42.601861000000	dmx
-83.226039566667	42.596616633333	dmx
-93.050943800000	43.866859333333	dmxcarcod
-87.254084200000	39.830453000000	dmx
-87.254084200000	39.830453000000	dmxcarcod
-85.960648500000	42.402749600000	dmx
-85.960648500000	42.402749600000	dmxcarcod
-88.091243854386	41.950226019298	dha
-88.091243854386	41.950226019298	dmx
-88.091243854386	41.950226019298	dmxcarcod
-86.500786192683	39.154072746341	dmx
-86.500786192683	39.154072746341	dmxcarcod
-86.556649262500	39.156981037500	dmx
-86.556649262500	39.156981037500	dmxcarcod
-86.556445354545	39.177802954545	dmx
-86.556445354545	39.177802954545	dmxcarcod
-86.522504125000	39.177632925000	dmxcarcod
-93.283314550000	44.841751250000	dmx
-93.283314550000	44.841751250000	dmxcarcod
-93.318407761111	44.829420988889	dmx
-93.318407761111	44.829420988889	dmxcarcod
-93.346437000000	44.835373125000	dmxcarcod
-88.966592555882	40.480482005882	dha
-88.941154394737	40.486781614035	dha
-88.941154394737	40.486781614035	dmx
-88.941154394737	40.486781614035	dmxcarcod
-117.399374240000	34.070566100000	dha
-117.399374240000	34.070566100000	dmx
-117.399374240000	34.070566100000	dmxcarcod
-76.433526831250	41.012024706250	dha
-76.433526831250	41.012024706250	dmx
-76.433526831250	41.012024706250	dmxcarcod
-85.050010971429	30.443152371429	dmx
-85.050010971429	30.443152371429	dmxcarcod
-82.335467900000	36.531472200000	dmx
-82.335467900000	36.531472200000	dmxcarcod
-84.394618333333	39.226185566667	dmxcarcod
-84.375220500000	39.270101500000	dmxcarcod
-84.376644450000	39.228238350000	dmxcarcod
-75.279521000000	40.158701874194	dha
-75.279521000000	40.158701874194	dmx
-75.279521000000	40.158701874194	dmxcarcod
-68.587779675000	44.398081475000	dmx
-87.681562842857	41.665193092857	dha
-87.681562842857	41.665193092857	dmx
-87.681562842857	41.665193092857	dmxcarcod
-84.315664510000	34.872105940000	dha
-84.315664510000	34.872105940000	dmx
-84.315664510000	34.872105940000	dmxcarcod
-85.564602250000	38.245391650000	dmx
-77.472405400000	39.728969200000	dmx
-77.472405400000	39.728969200000	dmxcarcod
-94.261326526316	39.020755189474	dmx
-94.261326526316	39.020755189474	dmxcarcod
-94.279894689286	39.023467278571	dmx
-94.279894689286	39.023467278571	dmxcarcod
-81.216503892308	37.260194830769	dmx
-81.216503892308	37.260194830769	dmxcarcod
-111.939044600000	40.495090900000	dha
-111.939044600000	40.495090900000	dmx
-111.939044600000	40.495090900000	dmxcarcod
-80.937621550000	32.291278650000	dmxcarcod
-80.869450097436	32.263101274359	dmx
-80.869450097436	32.263101274359	dmxcarcod
-85.168610669231	40.752017700000	dmx
-85.168610669231	40.752017700000	dmxcarcod
-114.672313400000	33.600749087500	dmx
-114.672313400000	33.600749087500	dmxcarcod
-89.907236018750	35.932985475000	dmx
-89.907236018750	35.932985475000	dmxcarcod
-80.978312133333	34.206562716667	dmx
-80.978312133333	34.206562716667	dmxcarcod
-80.654092106250	41.021817137500	dmx
-80.654092106250	41.021817137500	dmxcarcod
-86.161670155556	34.211099555556	dha
-86.161670155556	34.211099555556	dmx
-86.161670155556	34.211099555556	dmxcarcod
-80.207356093333	26.349732960000	dmx
-80.207356093333	26.349732960000	dmxcarcod
-80.105824055556	26.375591022222	dmx
-80.105824055556	26.375591022222	dmxcarcod
-80.088413750000	26.349479676190	dmx
-80.088413750000	26.349479676190	dmxcarcod
-80.154347057407	26.348569872222	dmx
-80.154347057407	26.348569872222	dmxcarcod
-80.181277590909	26.374125918182	dmx
-80.181277590909	26.374125918182	dmxcarcod
-80.108126704255	26.361713982979	dmx
-80.108126704255	26.361713982979	dmxcarcod
-80.092486246154	26.406330946154	dmx
-80.092486246154	26.406330946154	dmxcarcod
-80.154283417647	26.405269017647	dmx
-80.154283417647	26.405269017647	dmxcarcod
-80.205493050000	26.379431308333	dmx
-80.205493050000	26.379431308333	dmxcarcod
-98.714139166667	29.789670221212	dmx
-98.714139166667	29.789670221212	dmxcarcod
-89.860807160000	30.788006170000	dmx
-89.860807160000	30.788006170000	dmxcarcod
-83.497067311111	33.920967611111	dha
-83.497067311111	33.920967611111	dmx
-83.497067311111	33.920967611111	dmxcarcod
-74.024940033333	40.870406100000	dmx
-90.460959500000	31.429558100000	dmx
-90.460959500000	31.429558100000	dmxcarcod
-73.115127280000	40.767369440000	dha
-73.115127280000	40.767369440000	dmxcarcod
-81.974081115385	35.030751600000	dmx
-81.974081115385	35.030751600000	dmxcarcod
-116.205924531034	43.622892062069	dmx
-116.205924531034	43.622892062069	dmxcarcod
-116.240744354545	43.643800090909	dmx
-116.240744354545	43.643800090909	dmxcarcod
-116.283551596000	43.620365357333	dmx
-116.283551596000	43.620365357333	dmxcarcod
-116.223994830000	43.593910490000	dmx
-116.223994830000	43.593910490000	dmxcarcod
-116.195964003030	43.595291293939	dmx
-116.195964003030	43.595291293939	dmxcarcod
-116.299501989189	43.589290118919	dmx
-116.299501989189	43.589290118919	dmxcarcod
-116.347029584615	43.649863461538	dmx
-116.347029584615	43.649863461538	dmxcarcod
-116.284038220000	43.681610860000	dmx
-116.284038220000	43.681610860000	dmxcarcod
-116.152435171429	43.544526357143	dmx
-116.152435171429	43.544526357143	dmxcarcod
-88.077284163889	41.703968230556	dha
-88.077284163889	41.703968230556	dmx
-88.077284163889	41.703968230556	dmxcarcod
-88.128421940000	41.689751480000	dha
-88.128421940000	41.689751480000	dmx
-88.128421940000	41.689751480000	dmxcarcod
-89.001083833333	35.259564416667	dmx
-89.001083833333	35.259564416667	dmxcarcod
-93.414966877778	37.617325322222	dmx
-93.414966877778	37.617325322222	dmxcarcod
-72.437985600000	41.793233250000	dmx
-77.565772562500	37.527048412500	dmx
		dha
		dmx
-93.465396933333	41.690403766667	dmx
-93.465396933333	41.690403766667	dmxcarcod
-96.180703650000	33.581650710000	dha
-96.180703650000	33.581650710000	dmx
-96.180703650000	33.581650710000	dmxcarcod
-117.031540778261	32.661081760870	dha
-117.031540778261	32.661081760870	dmx
-117.031540778261	32.661081760870	dmxcarcod
-81.810242313333	26.343367260000	dmx
-81.810242313333	26.343367260000	dmxcarcod
-81.797052042424	26.346072472727	dmx
-81.797052042424	26.346072472727	dmxcarcod
-79.953496666667	33.306543133333	dmx
-79.953496666667	33.306543133333	dmxcarcod
-94.882766183333	39.081805683333	dmx
-94.882766183333	39.081805683333	dmxcarcod
-116.319775100000	48.689466055556	dmx
-116.319775100000	48.689466055556	dmxcarcod
-122.170087778571	47.175615110714	dha
-122.170087778571	47.175615110714	dmx
-122.170087778571	47.175615110714	dmxcarcod
-117.229238900000	33.292000680000	dha
-117.229238900000	33.292000680000	dmx
-117.229238900000	33.292000680000	dmxcarcod
-81.663964525926	36.209229381481	dmx
-81.663964525926	36.209229381481	dmxcarcod
-93.881142028571	42.052679171429	dmxcarcod
-93.925927460000	35.141454900000	dmx
-93.925927460000	35.141454900000	dmxcarcod
-77.655214920000	39.512850420000	dmx
-77.655214920000	39.512850420000	dmxcarcod
-74.421034725000	40.910554300000	dmx
-75.440177650000	39.833122900000	dmxcarcod
-74.706547541667	40.142715133333	dmx
-101.395880725000	35.664857362500	dmx
-93.713025716667	32.544808323333	dmx
-93.713025716667	32.544808323333	dmxcarcod
-93.673779083333	32.473284033333	dmx
-93.673779083333	32.473284033333	dmxcarcod
-71.062025752113	42.350859401408	dmx
-71.054783355556	42.363889344444	dmx
-71.098508482609	42.339761050000	dmx
-71.074346467073	42.349929307317	dmx
-71.071843024576	42.336886550000	dmx
-71.084808643750	42.323414893750	dmx
-71.082387914286	42.304143814286	dmx
-71.057452525000	42.298599658333	dmx
-71.065423246667	42.285616440000	dmx
-71.058127687500	42.319640650000	dmx
-71.090591014286	42.274079285714	dmx
-71.045782092857	42.336720550000	dmx
-71.036106481250	42.374723768750	dmx
-71.065623057143	42.377677671429	dmx
-71.111326588462	42.313995911538	dmx
-71.128714354545	42.285687736364	dmx
-71.156632640741	42.283152525926	dmx
-71.133452750000	42.353679000000	dmx
-71.150271495000	42.347697300000	dmx
-71.120386255556	42.258966877778	dmx
-71.098433080769	42.347529426923	dmx
-78.723017633333	42.631745966667	dmx
-78.723017633333	42.631745966667	dmxcarcod
-79.028815000000	40.160384200000	dmx
-79.028815000000	40.160384200000	dmxcarcod
-122.202157953333	47.763089897778	dha
-122.202157953333	47.763089897778	dmx
-122.202157953333	47.763089897778	dmxcarcod
-122.208477884211	47.831653547368	dha
-122.208477884211	47.831653547368	dmx
-122.208477884211	47.831653547368	dmxcarcod
-122.210013838889	47.798118783333	dha
-122.210013838889	47.798118783333	dmx
-122.210013838889	47.798118783333	dmxcarcod
-105.243276875000	40.034932584615	dha
-105.243276875000	40.034932584615	dmx
-105.243276875000	40.034932584615	dmxcarcod
-105.265428175676	40.021002083784	dha
-105.265428175676	40.021002083784	dmx
-105.265428175676	40.021002083784	dmxcarcod
-105.246085880000	40.007915003333	dha
-105.246085880000	40.007915003333	dmx
-105.246085880000	40.007915003333	dmxcarcod
-105.278833004545	40.035715704545	dha
-105.278833004545	40.035715704545	dmx
-105.278833004545	40.035715704545	dmxcarcod
-105.251052173684	39.986216363158	dha
-105.251052173684	39.986216363158	dmx
-105.251052173684	39.986216363158	dmxcarcod
-114.845334212500	35.972176887500	dha
-114.845334212500	35.972176887500	dmx
-114.845334212500	35.972176887500	dmxcarcod
-74.535694113333	40.566528920000	dmx
-111.878436824638	40.882195453623	dha
-111.878436824638	40.882195453623	dmx
-111.878436824638	40.882195453623	dmxcarcod
-86.115243750000	41.302265350000	dha
-87.878750374194	41.166361354839	dha
-87.878750374194	41.166361354839	dmx
-87.878750374194	41.166361354839	dmxcarcod
-70.600931450000	41.694845200000	dmx
-90.391695000000	29.899036733333	dmx
-90.391695000000	29.899036733333	dmxcarcod
-85.256606466667	33.537089333333	dha
-85.256606466667	33.537089333333	dmx
-85.256606466667	33.537089333333	dmxcarcod
-76.740086965000	38.974587830000	dha
-76.740086965000	38.974587830000	dmx
-76.740086965000	38.974587830000	dmxcarcod
-76.728470597561	38.937180821951	dha
-76.728470597561	38.937180821951	dmx
-76.728470597561	38.937180821951	dmxcarcod
-76.778539220000	38.969325700000	dha
-76.778539220000	38.969325700000	dmx
-76.778539220000	38.969325700000	dmxcarcod
-76.798226800000	38.909990800000	dha
-76.798226800000	38.909990800000	dmxcarcod
-97.841943133333	33.563464116667	dmxcarcod
-77.347536200000	38.050757800000	dmxcarcod
-86.439969806897	36.986936031034	dmx
-86.439969806897	36.986936031034	dmxcarcod
-86.425535854545	36.972334504545	dmx
-86.425535854545	36.972334504545	dmxcarcod
-86.438648059259	36.956386307407	dmx
-86.438648059259	36.956386307407	dmxcarcod
-83.664712570000	41.373464195000	dmx
-83.664712570000	41.373464195000	dmxcarcod
-91.199763766667	39.340339400000	dmxcarcod
-97.567501450000	33.078656175000	dha
-97.567501450000	33.078656175000	dmxcarcod
-77.276849300000	39.187112000000	dha
-77.276849300000	39.187112000000	dmx
-77.276849300000	39.187112000000	dmxcarcod
-78.387866700000	36.666734000000	dmx
-78.387866700000	36.666734000000	dmxcarcod
-75.634283208333	40.329256075000	dha
-75.634283208333	40.329256075000	dmx
-75.634283208333	40.329256075000	dmxcarcod
-85.010485977778	45.214408988889	dmx
-85.010485977778	45.214408988889	dmxcarcod
-80.086930954762	26.534811169048	dmx
-80.086930954762	26.534811169048	dmxcarcod
-80.063000956522	26.513087317391	dmx
-80.063000956522	26.513087317391	dmxcarcod
-80.109534002857	26.527938791429	dmx
-80.109534002857	26.527938791429	dmxcarcod
-80.156176708333	26.522627105556	dmx
-80.156176708333	26.522627105556	dmxcarcod
-80.165679535294	26.544277400000	dmx
-80.165679535294	26.544277400000	dmxcarcod
-111.046124939535	45.671779137209	dmx
-111.046124939535	45.671779137209	dmxcarcod
-111.088203917391	45.679287526087	dmx
-111.088203917391	45.679287526087	dmxcarcod
-79.871715950000	40.405602750000	dmx
-79.871715950000	40.405602750000	dmxcarcod
-82.463528500000	27.388617000000	dmx
-82.463528500000	27.388617000000	dmxcarcod
-82.432837245455	27.416850200000	dmx
-82.432837245455	27.416850200000	dmxcarcod
-82.518718206667	27.447772266667	dmx
-82.518718206667	27.447772266667	dmxcarcod
-82.593802560000	27.490200833333	dmx
-82.593802560000	27.490200833333	dmxcarcod
-82.577394080952	27.441878500000	dmx
-82.577394080952	27.441878500000	dmxcarcod
-82.526625178571	27.491516350000	dmx
-82.526625178571	27.491516350000	dmxcarcod
-82.620410204878	27.486951565854	dmx
-82.620410204878	27.486951565854	dmxcarcod
-82.605628461538	27.457671946154	dmx
-82.605628461538	27.457671946154	dmxcarcod
-82.440543742857	27.463370285714	dmx
-82.440543742857	27.463370285714	dmxcarcod
-82.423690987500	27.491958625000	dmx
-82.423690987500	27.491958625000	dmxcarcod
-78.645625353846	41.954452623077	dmx
-78.645625353846	41.954452623077	dmxcarcod
-99.343456100000	31.117918350000	dmx
-99.343456100000	31.117918350000	dmxcarcod
-93.169428550000	45.729237150000	dmx
-93.169428550000	45.729237150000	dmxcarcod
-88.219300000000	41.262940800000	dmxcarcod
-71.007359988235	42.210153970588	dmx
-77.536988866667	38.985258200000	dmx
-74.702514668750	40.599588081250	dmx
-82.195013250000	38.260563800000	dmx
-82.195013250000	38.260563800000	dmxcarcod
-86.159730960000	37.994602860000	dmx
-86.159730960000	37.994602860000	dmxcarcod
-82.280955885714	27.942671242857	dmx
-82.280955885714	27.942671242857	dmxcarcod
-82.298150347191	27.922569343820	dmx
-82.298150347191	27.922569343820	dmxcarcod
-90.003651630769	32.273597353846	dmx
-90.003651630769	32.273597353846	dmxcarcod
-90.020410645455	32.376477563636	dmx
-90.020410645455	32.376477563636	dmxcarcod
-83.446277666667	42.835272433333	dmx
-76.852378350000	38.673979450000	dmx
-76.852378350000	38.673979450000	dmxcarcod
-73.011741462069	41.340372427586	dmx
-93.233523291667	36.654134991667	dmx
-93.233523291667	36.654134991667	dmxcarcod
-83.811341960000	34.114794480000	dha
-83.811341960000	34.114794480000	dmx
-83.811341960000	34.114794480000	dmxcarcod
-72.565570785000	42.860142750000	dmx
-115.536779288889	32.977044033333	dha
-115.536779288889	32.977044033333	dmx
-115.536779288889	32.977044033333	dmxcarcod
-87.122898800000	39.523174000000	dmx
-87.122898800000	39.523174000000	dmxcarcod
-95.557066875000	29.031111475000	dmxcarcod
-117.890102880952	33.921303409524	dha
-117.890102880952	33.921303409524	dmx
-117.890102880952	33.921303409524	dmxcarcod
-117.851216450000	33.910077600000	dha
-117.851216450000	33.910077600000	dmx
-117.851216450000	33.910077600000	dmxcarcod
-98.925949466667	32.756207800000	dha
-98.925949466667	32.756207800000	dmx
-98.925949466667	32.756207800000	dmxcarcod
-81.629575140000	41.320994826667	dmx
-81.629575140000	41.320994826667	dmxcarcod
-85.141955466667	33.713359733333	dha
-85.141955466667	33.713359733333	dmxcarcod
-86.161936166667	41.445971866667	dmxcarcod
-122.623777525000	47.593749141667	dha
-122.623777525000	47.593749141667	dmx
-122.623777525000	47.593749141667	dmxcarcod
-122.638240404762	47.620079785714	dha
-122.638240404762	47.620079785714	dmx
-122.638240404762	47.620079785714	dmxcarcod
-122.680104850000	47.586406016667	dmxcarcod
-122.628525100000	47.569060450000	dmx
-122.628525100000	47.569060450000	dmxcarcod
-96.391590120000	30.150700535000	dmx
-96.391590120000	30.150700535000	dmxcarcod
-73.247078080000	40.780250426667	dha
-73.247078080000	40.780250426667	dmx
-73.247078080000	40.780250426667	dmxcarcod
-79.982074900000	40.366701770000	dmx
-79.982074900000	40.366701770000	dmxcarcod
-86.796685831111	36.008922118889	dmx
-86.796685831111	36.008922118889	dmxcarcod
-90.345907475000	38.616735900000	dmxcarcod
-121.719726370149	37.934881317910	dha
-121.719726370149	37.934881317910	dmx
-121.719726370149	37.934881317910	dmxcarcod
-82.726782185714	35.240078871429	dmx
-82.726782185714	35.240078871429	dmxcarcod
-76.151015433333	43.229668300000	dmxcarcod
-73.601572778261	41.412782978261	dha
-73.601572778261	41.412782978261	dmx
-73.601572778261	41.412782978261	dmxcarcod
-87.070342411111	31.116846088889	dmx
-87.070342411111	31.116846088889	dmxcarcod
-73.831312950000	41.155810135714	dha
-73.831312950000	41.155810135714	dmx
-73.831312950000	41.155810135714	dmxcarcod
-74.141752750000	40.043130700000	dmx
-74.127180409091	40.077183918182	dmx
-74.141891763636	40.044695221212	dmx
-74.125172226923	40.077985176923	dmx
-93.838358922222	30.034730111111	dmx
-93.838358922222	30.034730111111	dmxcarcod
-73.210785160000	41.188106680000	dmx
-73.212102630000	41.169324100000	dmx
-73.213250165714	41.214287691429	dmx
-73.180659166667	41.187642688889	dmx
-73.179186066667	41.209839680000	dmx
-75.340033500000	40.106399750000	dha
-75.340033500000	40.106399750000	dmx
-75.340033500000	40.106399750000	dmxcarcod
-80.263982552174	39.290539691304	dmx
-80.263982552174	39.290539691304	dmxcarcod
		dmxcarcod
-83.872441100000	43.355063600000	dmx
-75.224307772727	39.441893127273	dmx
-90.427614417857	38.749815828571	dmx
-90.427614417857	38.749815828571	dmxcarcod
-87.800939735294	41.737257511765	dha
-87.800939735294	41.737257511765	dmx
-87.800939735294	41.737257511765	dmxcarcod
-80.113286387500	40.360339429167	dmx
-80.113286387500	40.360339429167	dmxcarcod
-70.975276500000	41.984260100000	dmx
-74.610472307692	40.593678676923	dmx
-78.965971850000	38.387439800000	dmxcarcod
-74.618281131250	40.588377018750	dmx
-86.559045050000	41.947232783333	dmx
-86.559045050000	41.947232783333	dmxcarcod
-74.382529060000	39.398595040000	dmx
-112.020549576000	41.491703940000	dha
-112.020549576000	41.491703940000	dmx
-112.020549576000	41.491703940000	dmxcarcod
-71.151331181818	42.346108636364	dmx
-77.593454200000	43.125193187500	dmx
-83.791820190476	42.561451695238	dmx
-83.791820190476	42.561451695238	dmxcarcod
-83.776756096226	42.529014445283	dmx
-83.776756096226	42.529014445283	dmxcarcod
-104.793250982353	39.977331623529	dha
-104.793250982353	39.977331623529	dmx
-104.793250982353	39.977331623529	dmxcarcod
-104.921154633333	39.960924766667	dmx
-104.921154633333	39.960924766667	dmxcarcod
-84.605381500000	46.444268500000	dmx
-84.605381500000	46.444268500000	dmxcarcod
-91.194447750000	34.887606200000	dmx
-91.194447750000	34.887606200000	dmxcarcod
-72.932420975610	41.682152831707	dmx
-74.868758727273	40.105841000000	dha
-74.868758727273	40.105841000000	dmx
-74.868758727273	40.105841000000	dmxcarcod
-82.202632677778	36.598990566667	dmxcarcod
-82.112145145455	36.640126072727	dmx
-82.112145145455	36.640126072727	dmxcarcod
-82.206085358333	36.578612097222	dmx
-82.206085358333	36.578612097222	dmxcarcod
-77.565606383333	38.748030150000	dmx
-77.565606383333	38.748030150000	dmxcarcod
-96.390737050000	35.833482100000	dmx
-96.390737050000	35.833482100000	dmxcarcod
-77.513499275000	39.017701575000	dmx
-77.513499275000	39.017701575000	dmxcarcod
-87.855633700000	41.864153480000	dha
-87.855633700000	41.864153480000	dmx
-87.855633700000	41.864153480000	dmxcarcod
-81.683403913636	41.332120195455	dmx
-81.683403913636	41.332120195455	dmxcarcod
-79.053275840000	35.454964180000	dha
-77.940690270000	43.216240030000	dmx
-77.940690270000	43.216240030000	dmxcarcod
-71.044226403571	42.083355728571	dmx
-70.989602475000	42.080979562500	dmx
-78.788463100000	41.247157800000	dmx
-78.788463100000	41.247157800000	dmxcarcod
-95.807329666667	36.006939216667	dmx
-95.807329666667	36.006939216667	dmxcarcod
-95.809799709677	36.046810162903	dmx
-95.809799709677	36.046810162903	dmxcarcod
-95.758488733333	36.072043133333	dmxcarcod
-99.642218700000	41.401087833333	dmxcarcod
-85.203125800000	41.873056700000	dmx
-85.203125800000	41.873056700000	dmxcarcod
-73.919366010526	40.821258057895	dha
-73.919366010526	40.821258057895	dmx
-73.919366010526	40.821258057895	dmxcarcod
-73.920156475000	40.838505650000	dha
-73.920156475000	40.838505650000	dmx
-73.920156475000	40.838505650000	dmxcarcod
-73.909001746667	40.852212520000	dha
-73.909001746667	40.852212520000	dmx
-73.909001746667	40.852212520000	dmxcarcod
-73.919205246154	40.808617684615	dha
-73.919205246154	40.808617684615	dmx
-73.919205246154	40.808617684615	dmxcarcod
