LATITUDE,LONGITUDE,INN
40.6000437,-73.9519287,TRUE
40.6000473,-73.9512054,TRUE
40.6000923,-73.9530193,TRUE
40.6001582,-73.996097,TRUE
40.600243,-74.003238,TRUE
40.6002864,-74.1383785,FALSE
40.6003438,-73.9446501,TRUE
40.6003507,-73.8197299,FALSE
40.6003886,-73.9893159,FALSE
40.6005364,-73.939679,FALSE
40.6005641,-73.9676444,FALSE
40.6006295,-73.9512858,FALSE
40.6007669,-74.1106676,FALSE
40.6007741,-73.9983144,TRUE
40.6009032,-73.939744,TRUE
40.6009273,-73.9914957,TRUE
40.600959,-73.992736,FALSE
40.6009622,-73.9927478,TRUE
40.6010193,-74.0023811,FALSE
40.6011307,-73.9376698,TRUE
40.6011543,-73.9364758,FALSE
40.6011837,-74.1625763,FALSE
40.6016012,-73.9938511,FALSE
40.6016497,-73.9945268,FALSE
40.6016539,-73.9938426,FALSE
40.6016612,-74.162668,FALSE
40.601686,-73.9424573,FALSE
40.6017589,-73.9916115,FALSE
40.601888,-73.960739,FALSE
40.6019075,-74.0719771,FALSE
40.6019346,-73.995445,FALSE
40.6020181,-73.9424803,FALSE
40.6022434,-73.9930566,TRUE
40.602336,-73.9966387,TRUE
40.6025247,-73.9953761,TRUE
40.602574,-73.9935397,TRUE
40.6026094,-73.9523535,TRUE
40.6026198,-73.9928396,FALSE
40.602679,-73.95356,FALSE
40.6027144,-73.9602401,FALSE
40.6027564,-73.9925067,TRUE
40.6027746,-73.9924346,TRUE
40.6027949,-73.7533498,TRUE
40.6029211,-73.7476244,TRUE
40.6030783,-73.9920476,FALSE
40.6031278,-73.9832555,TRUE
40.6032448,-73.9911053,FALSE
40.603254,-74.1402135,FALSE
40.6032753,-73.942093,FALSE
40.6032959,-73.7515298,TRUE
40.6032998,-74.0728977,FALSE
40.6034271,-73.7421554,FALSE
40.6034357,-73.9460914,FALSE
40.6034406,-73.9428247,TRUE
40.6034449,-73.9470725,FALSE
40.6035638,-74.0096766,FALSE
40.6037446,-73.7518418,TRUE
40.6039322,-73.9100551,FALSE
40.6039825,-73.7452466,FALSE
40.6041149,-74.12512,FALSE
40.6043866,-73.9527438,FALSE
40.6044492,-73.9597406,TRUE
40.6045122,-73.9728329,TRUE
40.604551,-74.095391,FALSE
40.6046326,-74.1627368,FALSE
40.6046391,-73.9735905,TRUE
40.6047786,-73.7525893,FALSE
40.6047809,-73.9920476,TRUE
40.6048013,-74.0908096,TRUE
40.6048252,-74.0731612,FALSE
40.6048307,-73.9982685,TRUE
40.604859,-73.968666,FALSE
40.604868,-74.0080928,TRUE
40.6049696,-74.0011607,FALSE
40.605074,-73.9917951,FALSE
40.6050838,-73.9778147,FALSE
40.6052037,-73.9674172,TRUE
40.6053085,-73.9430114,FALSE
40.6053093,-74.0916485,TRUE
40.6053142,-73.9521927,FALSE
40.6053996,-73.9430658,TRUE
40.605416,-73.959072,TRUE
40.6055119,-73.9817862,TRUE
40.6056211,-73.9663357,TRUE
40.6056955,-74.015851,FALSE
40.6057227,-73.9896455,TRUE
40.6058,-73.967649,TRUE
40.6058252,-73.965934,TRUE
40.6058366,-73.9599531,TRUE
40.6058673,-73.9930922,FALSE
40.6061257,-73.9663348,FALSE
40.6061745,-73.751154,TRUE
40.6062497,-73.9621802,TRUE
40.6063618,-73.7437175,FALSE
40.6064177,-73.7508656,TRUE
40.6064711,-74.0143591,FALSE
40.606508,-74.1022251,FALSE
40.606529,-73.9530552,FALSE
40.606606,-73.746658,FALSE
40.6066109,-74.0011378,TRUE
40.6066316,-74.1160358,TRUE
40.6067878,-73.9881911,FALSE
40.6068695,-74.0884364,TRUE
40.6068848,-74.0060963,FALSE
40.6069235,-73.9524912,FALSE
40.6069276,-73.9890404,TRUE
40.6069499,-73.949139,TRUE
40.6069993,-74.1161734,TRUE
40.6070342,-73.9237659,TRUE
40.6070508,-73.9525027,TRUE
40.6070525,-73.9602057,FALSE
40.6070896,-74.1653514,FALSE
40.607152,-73.745608,FALSE
40.6072346,-73.9847935,TRUE
40.6073193,-74.1377363,FALSE
40.6073781,-73.9601827,FALSE
40.6074328,-74.1621846,TRUE
40.6075085,-73.9601136,FALSE
40.6075624,-74.1584365,TRUE
40.6075894,-73.9606762,TRUE
40.6076192,-73.956911,TRUE
40.6076451,-73.960442,FALSE
40.6077733,-73.9526864,FALSE
40.6077774,-73.9526542,FALSE
40.6077797,-73.9517106,FALSE
40.6078294,-73.9641776,TRUE
40.60786,-73.9598531,TRUE
40.6078804,-73.9221699,TRUE
40.6079022,-73.908816,FALSE
40.6079048,-73.9246499,TRUE
40.607926,-73.954928,FALSE
40.6079298,-73.9565781,TRUE
40.6079637,-73.9793643,TRUE
40.607973,-74.1253035,FALSE
40.6080958,-73.9779669,FALSE
40.6081483,-73.9534487,TRUE
40.6081663,-73.9478991,FALSE
40.6081877,-74.0238872,FALSE
40.6082231,-73.9599695,TRUE
40.6082988,-73.980294,FALSE
40.6083274,-73.9789281,FALSE
40.608334,-73.9751035,TRUE
40.6083635,-74.1224361,FALSE
40.6083744,-73.9548968,FALSE
40.6084425,-73.9219747,TRUE
40.6084575,-73.9596034,TRUE
40.6085223,-73.9574759,FALSE
40.6085228,-73.9996802,FALSE
40.6085834,-73.9566601,FALSE
40.6086013,-74.0293232,FALSE
40.6086167,-74.0785046,FALSE
40.6086231,-74.0040071,TRUE
40.608676,-73.997827,TRUE
40.6086867,-73.9504707,FALSE
40.6086906,-73.9067491,FALSE
40.608695,-73.9442713,FALSE
40.6087601,-74.1218356,FALSE
40.6089148,-73.9934364,FALSE
40.6089338,-74.1291114,FALSE
40.609017,-73.956571,FALSE
40.6090374,-73.9547757,TRUE
40.6090469,-74.147414,FALSE
40.6090471,-73.9228243,FALSE
40.6090503,-73.9595628,FALSE
40.6090626,-73.9556855,FALSE
40.6091729,-73.9596088,TRUE
40.6092217,-73.9831177,FALSE
40.609225,-73.766515,FALSE
40.6092451,-73.9896258,TRUE
40.6092683,-73.9619319,TRUE
